1712,414757,Allentown,12.4,349
1713,414758,Oklahoma City,81.51,434
1714,414759,Amarillo,72.26,431
1715,414760,Bremerton,44.47,11
1716,414761,Phoenix,30.32,129
1717,414762,Henderson,52.21,359
1718,414763,Shreveport,36.17,483
1719,414764,Roseville,27.81,94
1720,414765,Sarasota,81.71,206
1721,414766,Chula Vista,47.78,134
1722,414767,Springdale,76.52,315
1723,414768,Waterloo,47.61,494
1724,414769,Anaheim,73.89,230
1725,414770,Lorain,52.98,456
1726,414771,Dallas,29.62,88
1727,414772,Lancaster,10.27,149
1728,414773,North Charleston,34.51,118
1729,414774,Roseville,85.96,336
1730,414775,Charleston,97.59,261
1731,414776,Ogden,66.45,237
1732,414777,Charlotte,5.76,326
1733,414778,High Point,91.71,184
1734,414779,Concord,18.18,187
1735,414780,Houma,81.84,344
1736,414781,Fremont,22.28,166
1737,414782,Oceanside,26.45,125
1738,414783,McAllen,34.88,132
1739,414784,Amarillo,42.85,422
1740,414785,Irving,41.16,67
1741,414786,Waterloo,37.41,279
1742,414787,Houma,10.75,5
1743,414788,Downey,2.14,104
1744,414789,McAllen,89.88,264
1745,414790,Buffalo,32.45,483
1746,414791,Honolulu,57.91,434
1747,414792,Normal,47.53,306
1748,414793,Atlantic City,59.98,43
1749,414794,Pasadena,79.59,274
1750,414795,Salt Lake City,1.48,406
1751,414796,Tallahassee,41.21,251
1752,414797,San Bernardino,48.31,346
1753,414798,Chesapeake,48.11,329
1754,414799,Melbourne,40.17,36
1755,414800,Houston,80.4,163
1756,414801,Corpus Christi,5.47,130
1757,414802,Tampa,45.21,367
1758,414803,Salinas,76.76,349
1759,414804,Mission Viejo,65.34,55
1760,414805,Simi Valley,28.42,173
1761,414806,Muskegon,18.09,359
1762,414807,Worcester,19.86,7
1763,414808,Knoxville,81.53,55
1764,414809,Marina,79.21,314
1765,414810,Hayward,88.09,248
1766,414811,Redding,73.85,338
1767,414812,Evansville,5.81,158
1768,414813,Panama City,84.97,94
1769,414814,Flint,8.6,87
1770,414815,Torrance,97.48,453
1771,414816,Vancouver,96.92,37
1772,414817,Evansville,33.47,82
1773,414818,Palm Bay,5.7,143
1774,414819,Billings,71.69,440
1775,414820,Salem,40.61,385
1776,414821,Garland,35.84,388
1777,414822,Wilmington,12.76,408
1778,414823,Flint,93.54,450
1779,414824,Santa Barbara,71.62,88
1780,414825,Toledo,27.38,449
1781,414826,Reading,32.21,66
1782,414827,Sioux City,9.2,464
1783,414828,Akron,48.33,83
1784,414829,Barnstable,59.69,211
1785,414830,Stockton,57.6,161
1786,414831,Tempe,5.1,206
1787,414832,York,29.07,361
1788,414833,Downey,74.33,297
1789,414834,Augusta,92.36,412
1790,414835,Poughkeepsie,19.53,352
1791,414836,Daytona Beach,92.2,113
1792,414837,Barnstable,45.86,7
1793,414838,Shreveport,74.84,294
1794,414839,Yakima,53.62,305
1795,414840,Richmond County,16.96,106
1796,414841,Indianapolis,8.64,238
1797,414842,Hesperia,13.94,364
1798,414843,Fairfield,39.32,234
1799,414844,Lubbock,77.83,307
1800,414845,Joliet,14.88,395
1801,414846,Columbus,7.42,116
1802,414847,New York City,54.57,209
1803,414848,Hartford,71.15,433
1804,414849,Round Lake Beach,34.94,11
1805,414850,Roanoke,73.34,294
1806,414851,Chattanooga,6.58,145
1807,414852,Macon,21.05,453
1808,414853,Bloomington,42.05,30
1809,414854,Pensacola,74.41,353
1810,414855,Lacey,87.93,267
1811,414856,Ogden,1.76,75
1812,414857,Salem,66.56,94
1813,414858,Fayetteville,96.22,79
1814,414859,Chesapeake,88.66,317
1815,414860,Indianapolis,50.39,309
1816,414861,Santa Barbara,34.22,312
1817,414862,Gastonia,48.08,91
1818,414863,Hayward,40.14,133
1819,414864,Spartanburg,25.6,155
1820,414865,Lorain,32.39,324
1821,414866,Killeen,79.84,223
1822,414867,Peoria,12.02,463
1823,414868,San Diego,97.45,466
1824,414869,Wilmington,84.25,341
1825,414870,Montgomery,23.52,417
1826,414871,Beaumont,11.06,486
1827,414872,Milwaukee,56.56,226
1828,414873,Omaha,48.16,31
1829,414874,Gulfport-Biloxi,61.41,111
1830,414875,Phoenix,72.51,449
1831,414876,Richmond,48.07,430
1832,414877,Philadelphia,29.81,416
1833,414878,Houma,70.71,488
1834,414879,Warren,80.1,336
1835,414880,Vancouver,72.51,213
1836,414881,Durham,35.98,370
1837,414882,St. Louis,44.84,177
1838,414883,Amarillo,50.95,413
1839,414884,Indianapolis,78.48,498
1840,414885,Colorado Springs,80.53,473
1841,414886,Santa Rosa,32.06,219
1842,414887,Norman,18.22,459
1843,414888,Allentown,4.08,296
1844,414889,Bridgeport,99.39,17
1845,414890,Tuscaloosa,17.77,171
1846,414891,Oakland,99.27,269
1847,414892,Savannah,95.61,252
1848,414893,Davenport,58.41,463
1849,414894,Philadelphia,79.35,423
1850,414895,Los Angeles,83.53,52
1851,414896,Racine,97.71,27
1852,414897,Fairfield,94.75,350
1853,414898,Brighton,90.27,483
1854,414899,Modesto,99.34,403
1855,414900,Sacramento,36.68,432
1856,414901,Hartford,42.42,72
1857,414902,Waco,58.94,34
1858,414903,Dayton,31.81,207
1859,414904,Muskegon,84.11,197
1860,414905,Aberdeen,93.17,163
1861,414906,Gastonia,4.44,202
1862,414907,Bloomington,1.24,159
1863,414908,Rockford,56.88,472
1864,414909,Eugene,76.54,256
1865,414910,Port Arthur,56.09,68
1866,414911,Santa Ana,45.41,45
1867,414912,Gilbert,96.1,352
1868,414913,Howell,66.01,358
1869,414914,Anchorage,1.51,211
1870,414915,Dallas,4.53,203
1871,414916,Miramar,1.57,419
1872,414917,Oakland,97.81,110
1873,414918,New York,89.42,240
1874,414919,Harrisburg,58.97,270
1875,414920,Denver,6.75,340
1876,414921,Laredo,11.79,54
1877,414922,Moreno Valley,89.71,40
1878,414923,Cedar Rapids,22.71,108
1879,414924,Newark,90.98,23
1880,414925,Salt Lake City,79.7,414
1881,414926,Oakland,24.53,167
1882,414927,Columbia,77.84,119
1883,414928,Albuquerque,16.13,245
1884,414929,New York,98.85,134
1885,414930,Mission Viejo,19.38,91
1886,414931,Redding,17.96,479
1887,414932,Erie,19.67,317
1888,414933,New Haven,48.39,494
1889,414934,Davenport,82.39,383
1890,414935,Gastonia,40.9,165
1891,414936,Saginaw,73.5,277
1892,414937,Frederick,15.12,30
1893,414938,Tempe,73.52,450
1894,414939,Howell,54.96,182
1895,414940,Panama City,90.6,284
1896,414941,Manchester,10.58,97
1897,414942,Bellevue,64.98,336
1898,414943,New York,20.83,177
1899,414944,Aberdeen,63.01,159
1900,414945,Athens,37.04,174
1901,414946,Aurora,20.6,108
1902,414947,Wichita,92.55,178
1903,414948,Houma,82.5,23
1904,414949,Fargo,48.43,316
1905,414950,Stamford,11.88,29
1906,414951,Richmond County,84.82,301
1907,414952,Mesquite,24.91,351
1908,414953,Bethlehem,23.97,135
1909,414954,Port Arthur,41.08,77
1910,414955,Riverside,66.05,364
1911,414956,Fort Worth,10.46,88
1912,414957,Harlingen,53.58,426
1913,414958,Roseville,30.65,40
1914,414959,Detroit,20.17,245
1915,414960,Vallejo,36.17,410
1916,414961,McAllen,16.97,372
1917,414962,Bloomington,29.42,366
1918,414963,Nashua,4.46,285
1919,414964,San Diego,73.33,4
1920,414965,McHenry,27.66,223
1921,414966,North Port,63.31,439
1922,414967,Coral Springs,60.06,413
1923,414968,Harlingen,85.72,339
1924,414969,Davenport,6.19,128
1925,414970,Palm Springs,49.25,211
1926,414971,Normal,33.51,447
1927,414972,Anaheim,20.7,130
1928,414973,Costa Mesa,61.87,201
1929,414974,Elk Grove,99.78,183
1930,414975,New York,46.41,4
1931,414976,Marina,58.82,362
1932,414977,Hemet,39.82,412
1933,414978,Lincoln,31.09,454
1934,414979,Green Bay,57.19,16
1935,414980,Detroit,84.06,402
1936,414981,Anaheim,77.77,86
1937,414982,Richland,46.52,123
1938,414983,Phoenix,96.05,225
1939,414984,Charleston,68.33,330
1940,414985,Minneapolis,39.94,48
1941,414986,Bonita Springs,8.06,114
1942,414987,Norman,41.97,324
1943,414988,Fort Walton Beach,48.26,375
1944,414989,Minneapolis,61.1,21
1945,414990,Duluth,88.61,92
1946,414991,Miami,77.81,348
1947,414992,Ontario,24.1,239
1948,414993,Elizabeth,76.53,284
1949,414994,Hialeah,91.71,485
1950,414995,Port St. Lucie,91.43,424
1951,414996,Beaumont,53.14,50
1952,414997,Houston,83.38,177
1953,414998,Bloomington,84,112
1954,414999,Poughkeepsie,21.91,181
1955,415000,Aberdeen,62.58,482
1956,415001,Gulfport-Biloxi,70.54,25
1957,415002,Lubbock,89.06,452
1958,415003,Torrance,10.44,42
1959,415004,Lowell,95.06,210
1960,415005,Springdale,67.81,242
1961,415006,Tempe,61.07,384
1962,415007,Portsmouth,94.68,67
1963,415008,Orange,53.39,241
1964,415009,Vallejo,61.1,63
1965,415010,Tempe,99.08,317
1966,415011,Toledo,76.23,406
1967,415012,Gulfport-Biloxi,93.86,122
1968,415013,Moreno Valley,45.49,30
1969,415014,Sioux City,51.67,264
1970,415015,Baltimore,85.05,459
1971,415016,Duluth,38.88,11
1972,415017,Providence,56.37,413
1973,415018,Bryan,79.1,399
1974,415019,Norwich,12.64,175
1975,415020,Indianapolis,80.29,226
1976,415021,Seaside,33.28,415
1977,415022,Green Bay,56.82,308
1978,415023,Norwich,24.25,337
1979,415024,Inglewood,18.19,380
1980,415025,Sioux City,70.05,377
1981,415026,Salinas,97.83,79
1982,415027,Boise,78.27,174
1983,415028,Erie,36.79,116
1984,415029,Murfreesboro,25.15,256
1985,415030,Anaheim,71.49,146
1986,415031,Bradenton,38.42,266
1987,415032,Columbus,13.48,210
1988,415033,Clarke County,15.55,81
1989,415034,Hialeah,98.85,78
1990,415035,McHenry,99.52,303
1991,415036,Fontana,56.79,244
1992,415037,Ann Arbor,83.67,101
1993,415038,Bonita Springs,41.1,97
1994,415039,Coral Springs,43.19,143
1995,415040,Honolulu,26.87,230
1996,415041,Fresno,12.23,308
1997,415042,Dallas,5.2,132
1998,415043,Gastonia,3.97,297
1999,415044,Gilbert,30.1,403
2000,415045,Roseville,57.45,13
2001,415046,Des Moines,22.89,496
2002,415047,Erie,41.04,297
2003,415048,Oceanside,69.96,332
2004,415049,Des Moines,95.17,335
2005,415050,Santa Rosa,61.91,405
2006,415051,Spartanburg,29.89,405
2007,415052,New Haven,16.15,52
2008,415053,Pasadena,4.54,19
2009,415054,Pompano Beach,13.55,349
2010,415055,Bloomington,70.61,123
2011,415056,Burbank,40.51,228
2012,415057,San Jose,34.49,328
2013,415058,Tuscaloosa,18.74,268
2014,415059,Vancouver,7.43,404
2015,415060,Austin,65.09,81
2016,415061,El Monte,77.28,149
2017,415062,McAllen,70.82,21
2018,415063,Dayton,49.36,375
2019,415064,Pompano Beach,22.65,479
2020,415065,Rochester,69,324
2021,415066,Santa Clara,58.13,452
2022,415067,Albany,51.26,141
2023,415068,Saint Paul,68.7,402
2024,415069,Palm Springs,42.72,111
2025,415070,Little Rock,71.44,343
2026,415071,Richland,93.55,194
2027,415072,Scottsdale,40.96,75
2028,415073,North Charleston,93.96,342
2029,415074,Antioch,24.79,34
2030,415075,Concord,76.31,210
2031,415076,Kissimmee,66.18,4
2032,415077,Roseville,5.73,454
2033,415078,Portland,35.83,13
2034,415079,Escondido,4.88,216
2035,415080,Moreno Valley,7.43,49
2036,415081,Elizabeth,65.2,190
2037,415082,Hesperia,26.21,317
2038,415083,Lakewood,66.73,345
2039,415084,Irving,60.24,224
2040,415085,Layton,36.91,268
2041,415086,Apple Valley,3.94,44
2042,415087,Coral Springs,29.41,271
2043,415088,Columbus,93.85,322
2044,415089,Tampa,16.85,408
2045,415090,West Valley City,11.85,185
2046,415091,Tempe,33.03,498
2047,415092,Omaha,50.45,88
2048,415093,Johnson City,44.32,371
2049,415094,Vancouver,16.19,469
2050,415095,Provo,12.04,55
2051,415096,Nashville,18.25,154
2052,415097,Oklahoma City,55.92,145
2053,415098,Los Angeles,38.85,363
2054,415099,Apple Valley,98.29,139
2055,415100,Cary,70.03,397
2056,415101,Athens,23.02,61
2057,415102,Huntsville,59.95,272
2058,415103,Normal,90.62,139
2059,415104,Pensacola,86.33,251
2060,415105,Davidson County,62.26,178
2061,415106,Hayward,41.32,436
2062,415107,Macon,42.06,29
2063,415108,Norman,97.47,41
2064,415109,Albuquerque,24.5,8
2065,415110,Rockford,81.73,384
2066,415111,Cathedral City,1.79,413
2067,415112,Downey,9.19,123
2068,415113,Havre de Grace,94.84,88
2069,415114,Sioux Falls,14.28,213
2070,415115,Ann Arbor,28.34,280
2071,415116,New Orleans,20.54,316
2072,415117,Orem,34.13,91
2073,415118,Fort Wayne,16.06,436
2074,415119,Hialeah,90.9,316
2075,415120,Saginaw,26.38,205
2076,415121,Hayward,85.26,115
2077,415122,Danbury,79.36,105
2078,415123,Laredo,33.54,421
2079,415124,San Jose,18.86,497
2080,415125,Hickory,99.85,310
2081,415126,Roseville,15.1,346
2082,415127,Montgomery,19.62,135
2083,415128,Bel Air,91.78,170
2084,415129,Fort Wayne,21.41,457
2085,415130,Clearwater,30.9,345
2086,415131,Roanoke,26.79,141
2087,415132,Montgomery,89.71,382
2088,415133,Long Beach,57.64,268
2089,415134,Brighton,84.56,5
2090,415135,Chesapeake,1.62,313
2091,415136,Muskegon,65.3,104
2092,415137,Colorado Springs,15.59,433
2093,415138,Waterbury,85.59,207
2094,415139,Savannah,18.47,179
2095,415140,Concord,36.32,178
2096,415141,Newark,23.25,371
2097,415142,Waco,68.76,469
2098,415143,North Las Vegas,92.69,436
2099,415144,San Buenaventura,66.21,194
2100,415145,Odessa,7.68,266
2101,415146,Fort Walton Beach,32.78,111
2102,415147,Tulsa,36.03,12
2103,415148,Merced,22.97,321
2104,415149,Racine,96.68,74
2105,415150,Appleton,13.96,257
2106,415151,Berkeley,57.41,428
2107,415152,Myrtle Beach,27.51,339
2108,415153,Yakima,12.4,113
2109,415154,Waterbury,82.58,130
2110,415155,Manchester,58.43,395
2111,415156,Marysville,98.2,202
2112,415157,Stamford,70,53
2113,415158,Overland Park,71.92,382
2114,415159,Fontana,22.41,282
2115,415160,Des Moines,14.65,185
2116,415161,Santa Clarita,41.47,478
2117,415162,Garden Grove,7.78,206
2118,415163,Winston,53.16,72
2119,415164,Lacey,53.62,349
2120,415165,Port Orange,1.08,283
2121,415166,Corpus Christi,6.79,369
2122,415167,Norwalk,82.8,413
2123,415168,Apple Valley,61.4,157
2124,415169,Port Orange,8.54,200
2125,415170,Aberdeen,69.74,448
2126,415171,Las Cruces,66.33,216
2127,415172,Lafayette,59.33,153
2128,415173,Salt Lake City,83.88,162
2129,415174,Palmdale,90.22,344
2130,415175,Fontana,76.72,20
2131,415176,Simi Valley,6.25,498
2132,415177,Champaign,94.15,142
2133,415178,Dallas,93.44,316
2134,415179,Akron,6.65,191
2135,415180,Miami,8.79,349
2136,415181,Fort Collins,41.24,432
2137,415182,Lakeland,18.88,482
2138,415183,Jacksonville,93.64,264
2139,415184,Columbus,47.81,255
2140,415185,Santa Cruz,57.41,404
2141,415186,Akron,39.05,444
2142,415187,Leominster,56.84,386
2143,415188,Boise,6,361
2144,415189,Billings,97,83
2145,415190,Sterling Heights,74.25,240
2146,415191,Billings,23.81,201
2147,415192,Naples,79.37,397
2148,415193,Fort Lauderdale,72.13,263
2149,415194,Huntington Beach,23.26,172
2150,415195,Utica,2.56,404
2151,415196,Layton,67.63,200
2152,415197,Santa Cruz,43.23,484
2153,415198,Tallahassee,99.95,358
2154,415199,Canton,81.91,134
2155,415200,Brownsville,78.39,327
2156,415201,Henderson,34.09,2
2157,415202,Davidson County,8.92,3
2158,415203,Kaneohe,59.64,281
2159,415204,Elkhart,77.91,385
2160,415205,Raleigh,4.15,217
2161,415206,Gulfport-Biloxi,82.27,255
2162,415207,Indianapolis,9.89,493
2163,415208,Roanoke,42.47,211
2164,415209,Honolulu,66.59,1
2165,415210,Sacramento,60.9,59
2166,415211,Columbus,96.78,56
2167,415212,Henderson,57.01,402
2168,415213,Leominster,58.75,181
2169,415214,Hesperia,82.92,98
2170,415215,Fort Worth,17.86,138
2171,415216,El Paso,77.41,78
2172,415217,Burlington,21.32,481
2173,415218,Irvine,49.63,169
2174,415219,Kissimmee,75.75,113
2175,415220,Stamford,29.81,150
2176,415221,Medford,17.7,254
2177,415222,Arvada,20.14,189
2178,415223,Palm Bay,75.24,260
2179,415224,Jacksonville,73.75,275
2180,415225,Winston,61.85,118
2181,415226,Albany,87.12,291
2182,415227,Joliet,90.14,24
2183,415228,Reading,46.25,281
2184,415229,Lubbock,69.49,464
2185,415230,Stamford,44.36,23
2186,415231,Las Vegas,1.87,88
2187,415232,Palmdale,88.46,312
2188,415233,Hayward,92.49,442
2189,415234,Sacramento,3.99,276
2190,415235,Inglewood,34.28,354
2191,415236,Fullerton,30.24,387
2192,415237,Yakima,27.99,284
2193,415238,Fort Lauderdale,1.62,270
2194,415239,Myrtle Beach,74.76,293
2195,415240,Pompano Beach,71.34,366
2196,415241,Rancho Cucamonga,67.36,246
2197,415242,Hayward,30.46,152
2198,415243,Syracuse,24.48,466
2199,415244,Grayslake,18.87,281
2200,415245,Sunnyvale,23.02,153
2201,415246,Panama City,26.42,174
2202,415247,Lafayette,93.4,130
2203,415248,Laredo,41.47,68
2204,415249,Waco,88.01,261
2205,415250,Fresno,68.01,241
2206,415251,Miami,1.54,137
2207,415252,Medford,2.06,367
2208,415253,Burbank,27.02,25
2209,415254,Temecula,54.44,479
2210,415255,Bel Air,64.16,466
2211,415256,Richmond,23.21,440
2212,415257,Athens,16.22,60
2213,415258,Atlantic City,37.3,403
2214,415259,Cleveland,91.74,488
2215,415260,Philadelphia,53.05,108
2216,415261,Santa Rosa,43.53,242
2217,415262,Billings,34.23,222
2218,415263,Marina,35.43,224
2219,415264,Layton,63.7,448
2220,415265,Baton Rouge,61.76,357
2221,415266,Palm Bay,34.26,61
2222,415267,Newark,59.7,176
2223,415268,Richmond,79.3,55
2224,415269,McAllen,7.21,196
2225,415270,Lansing,21.27,27
2226,415271,Tulsa,76.17,29
2227,415272,Killeen,73.81,384
2228,415273,York,75.07,358
2229,415274,Lexington,96.73,202
2230,415275,New Haven,97.03,99
2231,415276,Reno,11.78,456
2232,415277,Hayward,11.42,107
2233,415278,Las Vegas,25.6,494
2234,415279,Fort Worth,89.96,163
2235,415280,Norman,75.09,20
2236,415281,Burbank,46.15,37
2237,415282,Duluth,8.36,349
2238,415283,Santa Rosa,6.55,55
2239,415284,Temecula,43.43,18
2240,415285,Temecula,28.78,328
2241,415286,Joliet,33.14,332
2242,415287,St. Paul,80.06,129
2243,415288,Spokane,23.89,303
2244,415289,Wilmington,20.33,57
2245,415290,Howell,58.72,165
2246,415291,Hesperia,71.41,445
2247,415292,Miami,62.69,207
2248,415293,Kansas City,15.18,335
2249,415294,Killeen,81.03,490
2250,415295,Columbia,99.62,389
2251,415296,Santa Cruz,7.41,238
2252,415297,Elizabeth,21.17,180
2253,415298,Scottsdale,50.83,368
2254,415299,Orange,28.41,80
2255,415300,Palmdale,73.9,164
2256,415301,Bridgeport,4.24,472
2257,415302,Toledo,54.12,393
2258,415303,Santa Barbara,72.79,36
2259,415304,Kenosha,57.06,63
2260,415305,Gulfport-Biloxi,2.71,272
2261,415306,Virginia Beach,13.67,369
2262,415307,Murrieta,83.31,57
2263,415308,Portsmouth,88.17,321
2264,415309,Lafayette,59,71
2265,415310,Little Rock,71.61,190
2266,415311,Sacramento,18.91,291
2267,415312,Savannah,27.94,207
2268,415313,Mobile,46.5,155
2269,415314,Fayetteville,41.82,4
2270,415315,North Port,45.7,241
2271,415316,Clarksville,66.77,139
2272,415317,Newport News,79.66,67
2273,415318,Denver,27.48,28
2274,415319,Tyler,1.03,402
2275,415320,Erie,98.33,386
2276,415321,Hagerstown,99.22,121
2277,415322,Saint Louis,78.15,326
2278,415323,Garland,29.96,433
2279,415324,Brownsville,28.09,441
2280,415325,Beaumont,48.5,310
2281,415326,GreenBay,29.27,342
2282,415327,Orlando,64.99,78
2283,415328,Cape Coral,34.21,27
2284,415329,Hickory,96.93,193
2285,415330,Rochester,71.77,498
2286,415331,Boise,14.57,239
2287,415332,Fort Lauderdale,4.47,350
2288,415333,Champaign,22.83,493
2289,415334,Kenosha,33.71,26
2290,415335,Los Angeles,52.26,378
2291,415336,Myrtle Beach,5.62,273
2292,415337,Monterey,46.44,451
2293,415338,Hialeah,69.51,31
2294,415339,Jackson,16.08,316
2295,415340,Jacksonville,37.54,96
2296,415341,Orange,66.26,260
2297,415342,Corpus Christi,92.91,39
2298,415343,Winter Haven,69.63,45
2299,415344,Bryan,32.4,281
2300,415345,Murrieta,41.86,242
2301,415346,Manchester,24.52,381
2302,415347,New Orleans,46.28,301
2303,415348,Ontario,66.98,474
2304,415349,Odessa,12.87,297
2305,415350,Pittsburgh,96.04,470
2306,415351,Monroe,28.76,87
2307,415352,Kissimmee,99.96,389
2308,415353,Waco,64.55,498
2309,415354,Worcester,66.83,224
2310,415355,High Point,23.35,331
2311,415356,Elk Grove,81.14,11
2312,415357,Kennewick,15.98,84
2313,415358,Santa Rosa,16.29,176
2314,415359,Bellevue,24.79,452
2315,415360,Billings,51.48,421
2316,415361,Richmond,22.21,400
2317,415362,Shreveport,52.06,47
2318,415363,High Point,96.1,439
2319,415364,Winston,94.07,287
2320,415365,Scottsdale,9.94,177
2321,415366,Deltona,6.87,246
2322,415367,Elk Grove,14.14,163
2323,415368,Hampton,31.65,64
2324,415369,Pensacola,60.17,470
2325,415370,Savannah,33.25,225
2326,415371,Port Orange,59.12,11
2327,415372,Clarke County,67.47,160
2328,415373,Simi Valley,21.44,360
2329,415374,Green Bay,55.27,20
2330,415375,Murfreesboro,89.31,21
2331,415376,Murfreesboro,26.94,235
2332,415377,Jefferson,92.43,360
2333,415378,Victorville,59.37,340
2334,415379,Beaumont,93.53,484
2335,415380,Providence,78.84,22
2336,415381,Coral Springs,51.49,352
2337,415382,Dallas,82.69,16
2338,415383,Santa Ana,22.5,478
2339,415384,Irvine,44.01,446
2340,415385,Salinas,40.08,155
2341,415386,Newark,16.27,291
2342,415387,Columbia,24.25,214
2343,415388,Reading,54.94,439
2344,415389,Cedar Rapids,22.46,32
2345,415390,Bethlehem,73.91,171
2346,415391,Port Arthur,97.41,247
2347,415392,Asheville,5.35,169
2348,415393,Athens,92.66,186
2349,415394,Lewisville,53.25,60
2350,415395,Burlington,18.32,304
2351,415396,Chattanooga,36.77,368
2352,415397,Charleston,49.75,206
2353,415398,Denver,91.29,276
2354,415399,Columbus,17.17,306
2355,415400,Houston,96.76,61
2356,415401,Lakeland,79.56,359
2357,415402,Boston,86.38,341
2358,415403,Cambridge,51.81,121
2359,415404,Oxnard,14.87,112
2360,415405,Monterey,55.64,184
2361,415406,New York City,2.56,241
2362,415407,Garden Grove,29.53,111
2363,415408,Vancouver,68.09,464
2364,415409,Chula Vista,45.51,3
2365,415410,Merced,18.23,211
2366,415411,Denver,6.18,95
2367,415412,Modesto,99.76,253
2368,415413,Oxnard,14.31,466
2369,415414,Rancho Cucamonga,26.84,477
2370,415415,Hagerstown,46.91,296
2371,415416,Huntsville,50.88,139
2372,415417,Harlingen,43.57,46
2373,415418,Fontana,89.56,249
2374,415419,Reading,44.83,37
2375,415420,Tempe,3.7,199
2376,415421,Jersey City,35.83,125
2377,415422,Newburgh,75.08,54
2378,415423,Victorville,15.23,395
2379,415424,New York City,38.98,186
2380,415425,Joliet,40,69
2381,415426,Philadelphia,14.28,259
2382,415427,Anaheim,20.87,449
2383,415428,Rockford,21.99,342
2384,415429,Corona,58.44,297
2385,415430,Grayslake,42.35,187
2386,415431,Kailua,46.11,145
2387,415432,St. Petersburg,36.25,259
2388,415433,Corona,29.57,128
2389,415434,Newark,55.62,166
2390,415435,Gastonia,8.12,53
2391,415436,Denton,15.29,352
2392,415437,Spartanburg,77.08,297
2393,415438,Appleton,15.53,399
2394,415439,Racine,4.3,208
2395,415440,Fort Collins,95.9,499
2396,415441,Punta Gorda,93.36,306
2397,415442,Clarke County,97.44,306
2398,415443,Lewisville,94.72,37
2399,415444,Panama City,93.51,261
2400,415445,Huntington,29.23,128
2401,415446,Fullerton,3.56,402
2402,415447,Albany,63.54,358
2403,415448,Rochester,18.49,314
2404,415449,Peoria,17.63,258
2405,415450,Round Lake Beach,22.8,406
2406,415451,Port Orange,59.24,78
2407,415452,Tyler,75.56,306
2408,415453,Fort Wayne,49.54,171
2409,415454,Pembroke Pines,3.66,388
2410,415455,Norman,25.1,11
2411,415456,Scottsdale,33.38,323
2412,415457,Tempe,30.94,149
2413,415458,South Bend,51.76,15
2414,415459,Springdale,33.5,80
2415,415460,Port Orange,47.07,166
2416,415461,Thornton,99.65,390
2417,415462,Port Arthur,92.06,256
2418,415463,Yonkers,64.5,288
2419,415464,Lakewood,14.12,120
2420,415465,Bethlehem,63.63,96
2421,415466,Spokane,52.42,9
2422,415467,Mesa,11.86,313
2423,415468,Palm Springs,74.62,375
2424,415469,Irvine,7.88,422
2425,415470,Merced,71.06,4
2426,415471,Davenport,71.72,324
2427,415472,Chattanooga,58.48,477
2428,415473,Albany,25.02,210
2429,415474,Glendale,51.94,322
2430,415475,South Lyon,32.15,69
2431,415476,Cleveland,25.13,369
2432,415477,Greensboro,64,439
2433,415478,Greenville,12,443
2434,415479,Corpus Christi,87.76,390
2435,415480,Sebastian,33.07,424
2436,415481,Deltona,36.92,499
2437,415482,Fremont,44.86,490
2438,415483,Berkeley,6.66,155
2439,415484,Flint,81.42,51
2440,415485,North Las Vegas,31.8,351
2441,415486,Port Orange,56.64,206
2442,415487,Port Arthur,42.85,56
2443,415488,Cambridge,79.66,414
2444,415489,Fort Wayne,45.52,224
2445,415490,Miami,60.48,9
2446,415491,Atlantic City,64.88,488
2447,415492,Scottsdale,81.22,380
2448,415493,Thornton,6.5,268
2449,415494,West Covina,90.23,493
2450,415495,Norwich,21.93,411
2451,415496,Tyler,40.13,119
2452,415497,Des Moines,98.3,458
2453,415498,Elkhart,40.73,431
2454,415499,Antioch,17.76,37
2455,415500,Fontana,61.29,60
2456,415501,Irvine,63.4,126
2457,415502,Pasadena,87.18,318
2458,415503,Newburgh,42.39,330
2459,415504,Hemet,31.25,304
2460,415505,Monterey,1.9,133
2461,415506,Port Arthur,74.91,275
2462,415507,Newport News,7.27,365
2463,415508,Arvada,40.65,407
2464,415509,Stamford,88.74,2
2465,415510,South Lyon,70.06,31
2466,415511,Bloomington,71.95,443
2467,415512,Trenton,12.53,311
2468,415513,College Station,49.38,188
2469,415514,Champaign,28.19,335
2470,415515,Monterey,60.8,151
2471,415516,Newark,68.94,96
2472,415517,Frederick,9.65,361
2473,415518,Las Cruces,20.57,290
2474,415519,Aberdeen,1.04,213
2475,415520,Mobile,21.56,296
2476,415521,Las Vegas,1.94,208
2477,415522,Kalamazoo,44.81,397
2478,415523,Los Angeles,73.44,39
2479,415524,Jersey City,55.44,489
2480,415525,Lowell,73.58,410
2481,415526,Chattanooga,61.56,223
2482,415527,Stockton,60.82,250
2483,415528,Modesto,33.79,384
2484,415529,Lafayette,7.3,94
2485,415530,Washington,68.93,266
2486,415531,Oklahoma City,43.28,37
2487,415532,Hickory,85.78,355
2488,415533,Beaumont,89.06,321
2489,415534,Olathe,65.16,385
2490,415535,Waterbury,96.75,54
2491,415536,Fairfield,88.26,8
2492,415537,St. Paul,22.25,476
2493,415538,El Monte,41.28,56
2494,415539,Pomona,84.55,29
2495,415540,Seaside,32.4,102
2496,415541,Joliet,99.95,206
2497,415542,Bel Air,23.12,101
2498,415543,Las Vegas,21.84,282
2499,415544,Tyler,58.16,425
2500,415545,Erie,14.85,206
2501,415546,Garland,94.4,118
